trp_bardo_3_pl|皇 家 诗 人 
trp_bardo_4|皇 家 诗 人 
trp_bardo_4_pl|皇 家 诗 人 
trp_bardo_5|皇 家 诗 人 
trp_bardo_5_pl|欧 文 
trp_bardo_6|皇 家 诗 人 
trp_bardo_6_pl|皇 家 诗 人 
trp_bardo_7|皇 家 诗 人 
trp_bardo_7_pl|皇 家 诗 人 
trp_bardo_8|皇 家 诗 人 
trp_bardo_8_pl|皇 家 诗 人 
trp_bardo_9|皇 家 诗 人 
trp_bardo_9_pl|吟 游 诗 人 
trp_bardo_10|皇 家 诗 人 
trp_bardo_10_pl|吟 游 诗 人 
trp_bardo_11|皇 家 诗 人 
trp_bardo_11_pl|吟 游 诗 人 
trp_bardo_12|皇 家 诗 人 
trp_bardo_12_pl|吟 游 诗 人 
trp_bardo_13|皇 家 诗 人 
trp_bardo_13_pl|吟 游 诗 人 
trp_bardo_14|皇 家 诗 人 
trp_bardo_14_pl|吟 游 诗 人 
trp_bardo_15|皇 家 诗 人 
trp_bardo_15_pl|吟 游 诗 人 
trp_bardo_16|皇 家 诗 人 
trp_bardo_16_pl|吟 游 诗 人 
trp_bardo_17|皇 家 诗 人 
trp_bardo_17_pl|吟 游 诗 人 
trp_bardo_18|皇 家 诗 人 
trp_bardo_18_pl|吟 游 诗 人 
trp_bardo_19|皇 家 诗 人 
trp_bardo_19_pl|吟 游 诗 人 
trp_bardo_20|皇 家 诗 人 
trp_bardo_20_pl|吟 游 诗 人 
trp_bardo_21|皇 家 诗 人 
trp_bardo_21_pl|吟 游 诗 人 
trp_sacerdote_1|基 督 教 主 教 
trp_sacerdote_1_pl|基 督 教 主 教 
trp_sacerdote_2|艾 赫 德 主 教 
trp_sacerdote_2_pl|牧 师 
trp_paganop_1|奥 丁 祭 司 
trp_paganop_1_pl|奥 丁 祭 司 
trp_priest_end|Priest both religions end
trp_priest_end_pl|牧 师 
trp_especiales_1|德 尔 法 · 哥 丹 隐 士 
trp_especiales_1_pl|特 殊 人 物 
trp_kingdom_heroes_including_player_begin|kingdom heroes including player begin　
trp_kingdom_heroes_including_player_begin_pl|kingdom heroes including player begin　
trp_npc1|卡 约 
trp_npc1_pl|卡 约 
trp_npc2|埃 吉 尔 
trp_npc2_pl|埃 吉 尔 
trp_npc3|伯 伦 希 尔 
trp_npc3_pl|伯 伦 希 尔 
trp_npc4|唐 察 德 
trp_npc4_pl|唐 察 德 
trp_npc5|摩 根 
trp_npc5_pl|摩 根 
trp_npc6|博 多 
trp_npc6_pl|博 多 
trp_npc7|杜 威 
trp_npc7_pl|杜 威 
trp_npc8|雷 因 哈 德 
trp_npc8_pl|雷 因 哈 德 
trp_npc9|克 洛 维 
trp_npc9_pl|克 洛 维 
trp_npc10|葛 文 林 
trp_npc10_pl|葛 文 林 
trp_npc11|苏 维 格 
trp_npc11_pl|苏 维 格 
trp_npc12|阿 斯 比 恩 
trp_npc12_pl|阿 斯 比 恩 
trp_npc13|海 尔 吉 
trp_npc13_pl|海 尔 吉 
trp_npc14|艾 尔 楚 
trp_npc14_pl|艾 尔 楚 
trp_npc15|阿 格 霍 斯 
trp_npc15_pl|阿 格 霍 斯 
trp_npc16|贝 达 
trp_npc16_pl|贝 达 
trp_kingdom_1_lord|霍 里 克 · 葛 佛 逊 国 王 
trp_kingdom_1_lord_pl|霍 里 克 · 葛 佛 逊 
trp_kingdom_2_lord|哈 拉 尔 · 哈 弗 丹 逊 国 王 
trp_kingdom_2_lord_pl|哈 拉 尔 · 哈 弗 丹 逊 国 王 
trp_kingdom_3_lord|古 德 罗 · 拉 格 纳 逊 国 王 
trp_kingdom_3_lord_pl|古 德 罗 · 拉 格 纳 逊 
trp_kingdom_4_lord|罗 里 克 · 赫 敏 逊 国 王 
trp_kingdom_4_lord_pl|罗 里 克 · 赫 敏 逊 
trp_kingdom_5_lord|不 列 颠 共 主 埃 塞 尔 烈 德·埃 塞 尔 沃 夫 英 
trp_kingdom_5_lord_pl|不 列 颠 共 主 埃 塞 尔 烈 德·埃 塞 尔 沃 夫 英 
trp_kingdom_6_lord|埃 默 德 · 艾 尔 伯 宁 国 王 
trp_kingdom_6_lord_pl|埃 默 德 · 艾 尔 伯 宁 
trp_kingdom_7_lord|布 鲁 格 · 贝 奥 武 甫 国 王 
trp_kingdom_7_lord_pl|布 鲁 格 · 贝 奥 武 甫 
trp_kingdom_8_lord|哈 弗 丹 · 拉 格 纳 逊 雅 尔 
trp_kingdom_8_lord_pl|哈 弗 丹 · 拉 格 纳 逊 
trp_kingdom_9_lord|罗 德 里 · 马 普 · 玛 菲 尔 首 领 
trp_kingdom_9_lord_pl|罗 德 里 · 马 普 · 玛 菲 尔 
trp_kingdom_10_lord|爱 立 思 · 马 普 · 图 德 首 领 
trp_kingdom_10_lord_pl|爱 立 思 · 马 普 · 图 德 
trp_kingdom_11_lord|阿 萨 伽 · 马 普 · 杜 纳 古 首 领 
trp_kingdom_11_lord_pl|阿 萨 伽 · 马 普 · 杜 纳 古 
trp_kingdom_12_lord|杜 亚 特 · 马 普 · 艾 弗 丁 首 领 
trp_kingdom_12_lord_pl|杜 亚 特 · 马 普 · 艾 弗 丁
trp_kingdom_13_lord|海 威 · 马 普 · 瑞 斯 首 领 
trp_kingdom_13_lord_pl|海 威 · 马 普 · 瑞 斯 首 领
trp_kingdom_14_lord|列 夫 罗 巴 · 麦 · 罗 恩 锡 大 首 领 
trp_kingdom_14_lord_pl|列 夫 罗 巴 · 麦 · 罗 恩 锡 
trp_kingdom_15_lord|杜 莱 恩 · 麦 · 穆 尔 戴 大 首 领 
trp_kingdom_15_lord_pl|杜 莱 恩 · 麦 · 穆 尔 戴 
trp_kingdom_16_lord|赛 恩 · 科 莱 德 · 华 · 穆 格 林 大 首 领 
trp_kingdom_16_lord_pl|赛 恩 · 科 莱 德 · 华 · 穆 格 林 
trp_kingdom_17_lord|默 格 隆 · 麦 · 迈 尔 · 柯 泰 德 大 首 领 
trp_kingdom_17_lord_pl|默 格 隆 · 麦 · 迈 尔 · 柯 泰 德 大
trp_kingdom_18_lord|艾 德 · 麦 · 尼 尔 大 首 领 
trp_kingdom_18_lord_pl|艾 德 · 麦 · 尼 尔 
trp_kingdom_19_lord|当 察 德 · 麦 · 欧 楚 柴 大 首 领 
trp_kingdom_19_lord_pl|当 察 德 · 麦 · 欧 楚 柴 
trp_kingdom_20_lord|科 撒 丁 · 麦 · 辛 奈 德 大 首 领 
trp_kingdom_20_lord_pl|科 撒 丁 · 麦 · 辛 奈 德 
trp_kingdom_21_lord|赛 伯 · 麦 · 杜 莱 格 大 首 领 
trp_kingdom_21_lord_pl|赛 伯 · 麦 · 杜 莱 格 
trp_knight_1_1|西 格 弗 雷 德 · 昂 纳 泰 逊 雅 尔 
trp_knight_1_1_pl|西 格 弗 雷 德 · 昂 纳 泰 逊 
trp_knight_1_2|巴 萨 克 雅 尔 
trp_knight_1_2_pl|阿 弗 宁 · 巴 萨 克 
trp_knight_1_3|哈 弗 丹 · 昂 纳 泰 逊 雅 尔 
trp_knight_1_3_pl|哈 弗 丹 · 昂 纳 泰 逊 
trp_knight_1_4|古 斯 鲁 姆 领 主 
trp_knight_1_4_pl|古 斯 鲁 姆 领 主 
trp_knight_1_5|西 格 德 · 拉 格 纳 逊 雅 尔 
trp_knight_1_5_pl|西 格 德 · 拉 格 纳 逊 
trp_knight_1_6|海 尔 吉 · 哈 佛 斯 领 主 
trp_knight_1_6_pl|海 尔 吉 · 哈 佛 斯 
trp_knight_2_1|古 斯 鲁 姆 · 哈 罗 德 逊 雅 尔 
trp_knight_2_1_pl|古 斯 鲁 姆 · 哈 罗 德 逊 雅 尔 
trp_knight_2_2|埃 里 克 国 王 
trp_knight_2_2_pl|埃 里 克 
trp_knight_2_3|贾 维 · 轩 · 奥 吉 雅 尔 
trp_knight_2_3_pl|贾 维 · 轩 · 奥 吉 
trp_knight_2_4|科 提 尔 · 比 约 恩 逊 领 主 
trp_knight_2_4_pl|科 提 尔 · 比 约 恩 逊 
trp_knight_2_5|比 约 恩 · 卡 提 尔 逊 领 主 
trp_knight_2_5_pl|比 约 恩 · 卡 提 尔 逊 
trp_knight_3_1|奥 拉 夫 · 古 罗 德 逊 雅 尔 
trp_knight_3_1_pl|奥 拉 夫 · 古 罗 德 逊 
trp_knight_3_2|艾 瓦 · 古 罗 德 逊 雅 尔 
trp_knight_3_2_pl|艾 瓦 · 古 罗 德 逊 
trp_knight_3_3|阿 索 · 古 罗 德 逊 雅 尔 
trp_knight_3_3_pl|阿 索 · 古 罗 德 逊 
trp_knight_3_4|奥 坎 雅 尔 
trp_knight_3_4_pl|奥 坎 
trp_knight_3_5|海 尔 吉 · 卡 特 逊 雅 尔 
trp_knight_3_5_pl|海 尔 吉 · 卡 特 逊 
trp_knight_3_6|艾 斯 坦 · 奥 拉 夫 逊 领 主 
trp_knight_3_6_pl|艾 斯 坦 · 奥 拉 夫 逊 
trp_knight_3_7|希 泰 格 · 艾 瓦 逊 领 主 
trp_knight_3_7_pl|希 泰 格 · 艾 瓦 逊 
trp_knight_3_8|索 尔 斯 坦 · 奥 拉 夫 逊 领 主 
trp_knight_3_8_pl|索 尔 斯 坦 · 奥 拉 夫 逊 
trp_knight_4_1|哈 拉 尔 · 赫 敏 逊 雅 尔 
trp_knight_4_1_pl|哈 拉 尔 · 赫 敏 逊 雅 尔 
trp_knight_4_2|戈 里 克 · 哈 罗 德 逊 雅 尔 
trp_knight_4_2_pl|戈 里 克 · 哈 罗 德 逊 
trp_knight_4_3|侯 多 夫 · 哈 罗 德 逊 雅 尔 
trp_knight_4_3_pl|侯 多 夫 · 哈 罗 德 逊 
trp_knight_5_1|阿 尔 弗 雷 德 · 埃 塞 尔 沃 夫 英 王 子 
trp_knight_5_1_pl|阿 尔 弗 雷 德 · 埃 塞 尔 沃 夫 英 王 子 
trp_knight_5_2|阿 弗 芒 郡 长 
trp_knight_5_2_pl|阿 弗 芒 
trp_knight_5_3|沃 夫 赫 郡 长 
trp_knight_5_3_pl|沃 夫 赫 
trp_knight_5_4|艾 弗 斯 坦 郡 长 
trp_knight_5_4_pl|艾 弗 斯 坦 
trp_knight_5_5|裘 霍 德 郡 长 
trp_knight_5_5_pl|裘 霍 德 
trp_knight_5_6|布 卡 郡 长 
trp_knight_5_6_pl|布 卡 
trp_knight_5_7|沃 弗 雷 德 郡 长 
trp_knight_5_7_pl|沃 弗 雷 德 
trp_knight_5_8|威 克 斯 坦 郡 长 
trp_knight_5_8_pl|威 克 斯 坦 郡 
trp_knight_5_9|西 格 伯 特 · 希 戈 沃 夫 郡 长 
trp_knight_5_9_pl|西 格 伯 特 · 希 戈 沃 夫 
trp_knight_5_10|加 罗 夫 郡 长 
trp_knight_5_10_pl|加 罗 夫 
trp_knight_5_11|杜 里 沃 德 领 主 
trp_knight_5_11_pl|杜 里 沃 德 领
trp_knight_6_1|奥 斯 沃 德 郡 长 
trp_knight_6_1_pl|奥 斯 沃 德 
trp_knight_6_2|阿 尔 弗 雷 德 郡 长 
trp_knight_6_2_pl|阿 尔 弗 雷 德 
trp_knight_6_3|艾 赫 尔 郡 长 
trp_knight_6_3_pl|艾 赫 尔 
trp_knight_6_4|艾 弗 斯 首 领
trp_knight_6_4_pl|艾 弗 斯 首 领
trp_knight_6_5|厄 克 沃 德 首 领 
trp_knight_6_5_pl|厄 克 沃 德 首 领 
trp_knight_7_1|西 奥 沃 夫 郡 长 
trp_knight_7_1_pl|西 奥 沃 夫 
trp_knight_7_2|赫 尔 伯 特 郡 长 
trp_knight_7_2_pl|赫 尔 伯 特 
trp_knight_7_3|阿 尔 弗 雷 德 郡 长 
trp_knight_7_3_pl|阿 尔 弗 雷 德 
trp_knight_7_4|阿 尔 弗 雷 德 · 穆 赛 郡 长 
trp_knight_7_4_pl|阿 尔 弗 雷 德 · 穆 赛 
trp_knight_7_5|阿 弗 加 尔 郡 长 
trp_knight_7_5_pl|阿 弗 加 尔 
trp_knight_7_6|艾 弗 尔 郡 长 
trp_knight_7_6_pl|艾 弗 尔 郡 长 
trp_knight_7_7|贝 奥 诺 夫 郡 长 
trp_knight_7_7_pl|贝 奥 诺 夫 
trp_knight_7_8|希 格 伯 斯 郡 长 
trp_knight_7_8_pl|希 格 伯 斯 
trp_knight_7_9|艾 尔 沃 夫 · 阿 尔 弗 丁 领 主 
trp_knight_7_9_pl|艾 尔 沃 夫 · 阿 尔 弗 丁 
trp_knight_8_1|艾 格 伯 特 国 王 
trp_knight_8_1_pl|艾 格 伯 特 
trp_knight_8_2|拉 弗 伯 斯 · 拉 格 纳 逊 雅 尔 
trp_knight_8_2_pl|拉 弗 伯 斯 · 拉 格 纳 逊 
trp_knight_8_3|厄 雷 德 郡 长 
trp_knight_8_3_pl|厄 雷 德 
trp_knight_8_4|老 希 德 罗 雅 尔 
trp_knight_8_4_pl|老 希 德 罗 雅 尔 
trp_knight_8_5|里 克 塞 郡 长 
trp_knight_8_5_pl|里 克 塞 
trp_knight_8_6|艾 格 伯 特 二 世 郡 长 
trp_knight_8_6_pl|艾 格 伯 特 
trp_knight_8_7|比 约 恩 · 拉 格 纳 逊 雅 尔 
trp_knight_8_7_pl|比 约 恩 · 拉 格 纳 逊 
trp_knight_8_8|古 斯 鲁 姆 · 卡 鲁 特 领 主 
trp_knight_8_8_pl|古 斯 鲁 姆 · 卡 鲁 特 领 主 
trp_knight_8_9|罗 格 沃 德 领 主 
trp_knight_8_9_pl|罗 格 沃 德 
trp_knight_8_10|哈 拉 尔 领 主 
trp_knight_8_10_pl|哈 拉 尔 领 主 
trp_knight_8_11|小 希 德 罗 领 主 
trp_knight_8_11_pl|小 希 德 罗 领 主 
trp_knight_8_12|费 耶 那 领 主 
trp_knight_8_12_pl|费 耶 那 
trp_knight_8_13|无 骨 者 伊 瓦 尔 
trp_knight_8_13_pl|无 骨 者 伊 瓦 尔 
trp_knight_8_14|胡 比 · 拉 格 纳 逊 雅 尔 
trp_knight_8_14_pl|胡 比 · 拉 格 纳 逊 
trp_knight_8_15|巴 赛 克 国 王 
trp_knight_8_15_pl|巴 赛 克 
trp_knight_9_1|安 纳 瓦 德 · 马 普 · 罗 德 里 王 子 
trp_knight_9_1_pl|安 纳 瓦 德 · 马 普 · 罗 德 里 
trp_knight_9_2|卡 戴 尔 · 马 普 · 罗 德 里 王 子 
trp_knight_9_2_pl|卡 戴 尔 · 马 普 · 罗 德 里 
trp_knight_9_3|玛 菲 · 马 普 · 罗 德 里 王 子 
trp_knight_9_3_pl|玛 菲 · 马 普 · 罗 德 里 
trp_knight_9_4|戈 昂 · 马 普 · 穆 里 克 首 领 
trp_knight_9_4_pl|戈 昂 · 马 普 · 穆 里 克 
trp_knight_9_5|戈 里 亚 · 马 普 · 马 福 尔 王 子 
trp_knight_9_5_pl|戈 里 亚 · 马 普 · 马 福 尔 
trp_knight_9_6|图 瓦 尔 · 马 普 · 罗 德 里 王 子 
trp_knight_9_6_pl|图 瓦 尔 · 马 普 · 罗 德 里 
trp_knight_9_7|海 费 德 · 马 普 · 布 兰 德 里 王 子 
trp_knight_9_7_pl|海 费 德 · 马 普 · 布 兰 德 里 
trp_knight_9_8|奥 万 · 马 普 · 海 威 领 主 
trp_knight_9_8_pl|奥 万 · 马 普 · 海 威 
trp_knight_9_9|洛 凡 · 马 普 · 西 敏 · 布 鲁 图 领 主 
trp_knight_9_9_pl|洛 凡 · 马 普 · 西 敏 · 布 鲁 图 
trp_knight_10_1|古 勒 迪 克 王 子 
trp_knight_10_1_pl|古 勒 迪 克 
trp_knight_11_1|亚 亨 · 马 普 · 阿 斯 加 王 子 
trp_knight_11_1_pl|亚 亨 · 马 普 · 阿 斯 加 
trp_knight_11_2|恩 楚 · 马 普 · 亚 亨 王 子 
trp_knight_11_2_pl|恩 楚 · 马 普 · 亚 亨 
trp_knight_11_3|戴 夫 沃 · 马 普 · 亚 亨 王 子 
trp_knight_11_3_pl|戴 夫 沃 · 马 普 · 亚 亨 
trp_knight_11_4|格 里 克 · 马 普 · 拉 弗 王 子 
trp_knight_11_4_pl|格 里 克 · 马 普 · 拉 弗 
trp_knight_11_5|西 农 · 马 普 · 赛 德 温 
trp_knight_11_5_pl|西 农 · 马 普 · 赛 德 温 
trp_knight_11_6|格 温 · 马 普 · 赛 德 温 
trp_knight_11_6_pl|格 温 · 马 普 · 赛 德 温 
trp_knight_11_7|玛 多 克 · 马 普 · 卡 戴 尔 
trp_knight_11_7_pl|玛 多 克 · 马 普 · 卡 戴 尔 
trp_knight_11_8|卡 拉 多 克 · 马 普 · 莱 沃 
trp_knight_11_8_pl|卡 拉 多 克 · 马 普 · 莱 沃 
trp_knight_12_1|欧 里 德 · 马 普 · 艾 弗 丁 王 子 
trp_knight_12_1_pl|欧 里 德 · 马 普 · 艾 弗 丁 
trp_knight_12_2|阿 拉 诺 斯 · 马 普 · 欧 里 德 王 子 
trp_knight_12_2_pl|阿 拉 诺 斯 · 马 普 · 欧 里 德 
trp_knight_12_3|利 卡 图 斯 · 马 普 · 杜 亚 特 王 子 
trp_knight_12_3_pl|利 卡 图 斯 · 马 普 · 杜 亚 特 
trp_knight_13_1|穆 里 克 · 马 普 · 阿 弗 尔 王 子 
trp_knight_13_1_pl|穆 里 克 · 马 普 · 阿 弗 尔 
trp_knight_13_2|奥 万 · 马 普 · 海 威 王 子 
trp_knight_13_2_pl|奥 万 · 马 普 · 海 威 
trp_knight_13_3|伯 赛 威 · 马 普 · 穆 里 克 领 主 
trp_knight_13_3_pl|伯 赛 威 · 马 普 · 穆 里 克 
trp_knight_14_1|卡 斐 兰 · 麦 · 因 里 泰 王 子 
trp_knight_14_1_pl|卡 斐 兰 · 麦 · 因 里 泰 
trp_knight_14_2|柯 纳 兰 · 麦 · 杜 恩 王 子 
trp_knight_14_2_pl|柯 纳 兰 · 麦 · 杜 恩 
trp_knight_14_3|默 卓 格 · 麦 · 因 德 泰 格 大 领 主 
trp_knight_14_3_pl|默 卓 格 · 麦 · 因 德 泰 格 
trp_knight_14_4|艾 拜 斯 · 麦 · 爱 多 领 主 
trp_knight_14_4_pl|艾 拜 斯 · 麦 · 爱 多 
trp_knight_14_5|琴 马 萨 · 麦 · 卡 夫 兰 领 主 
trp_knight_14_5_pl|琴 马 萨 · 麦 · 卡 夫 兰 
trp_knight_15_1|艾 利 尔 · 麦 · 杜 莱 格 大 领 主 
trp_knight_15_1_pl|艾 利 尔 · 麦 · 杜 莱 格 
trp_knight_15_2|柴 泊 · 麦 · 杜 莱 格 大 领 主 
trp_knight_15_2_pl|柴 泊 · 麦 · 杜 莱 格 
trp_knight_15_3|缪 雷 达 · 麦 · 柏 林 领 主 
trp_knight_15_3_pl|缪 雷 达 · 麦 · 柏 林 
trp_knight_15_4|当 奈 尔 · 麦 · 穆 尔 凯 领 主 
trp_knight_15_4_pl|当 奈 尔 · 麦 · 穆 尔 凯 
trp_knight_15_5|赛 博 · 麦 · 穆 尔 凯 领 主 
trp_knight_15_5_pl|赛 博 · 麦 · 穆 尔 凯 
trp_knight_15_6|奥 格 尔 · 麦 · 艾 利 那 领 主 
trp_knight_15_6_pl|奥 格 尔 · 麦 · 艾 利 那 
trp_knight_16_1|顿 察 德 · 麦 · 杜 · 达 · 巴 伦 大 领 主 
trp_knight_16_1_pl|顿 察 德 · 麦 · 杜 · 达 · 巴 伦 
trp_knight_16_2|杜 · 拉 克 耐 · 麦 · 瓜 鲁 大 领 主 
trp_knight_16_2_pl|杜 · 拉 克 耐 · 麦 · 瓜 鲁 
trp_knight_16_3|霍 哈 塔 · 麦 · 苏 尼 领 主 
trp_knight_16_3_pl|霍 哈 塔 · 麦 · 苏 尼 
trp_knight_16_4|隆 伯 坦 · 麦 · 芬 纳 塔 领 主 
trp_knight_16_4_pl|隆 伯 坦 · 麦 · 芬 纳 塔 
trp_knight_16_5|里 奇 泰 兰 · 麦 布 兰 · 费 恩 领 主 
trp_knight_16_5_pl|里 奇 泰 兰 · 麦 布 兰 · 费 恩 
trp_knight_16_6|柯 曼 · 麦 · 西 奥 奈 领 主 
trp_knight_16_6_pl|柯 曼 · 麦 · 西 奥 奈 
trp_knight_17_1|康 楚 伯 · 麦 · 泰 德 · 莫 尔 王 子 
trp_knight_17_1_pl|康 楚 伯 · 麦 · 泰 德 · 莫 尔 
trp_knight_17_2|艾 德 · 麦 · 康 楚 伯 领 主 
trp_knight_17_2_pl|艾 德 · 麦 · 康 楚 伯 
trp_knight_17_3|塔 吉 · 麦 · 康 楚 伯 领 主 
trp_knight_17_3_pl|塔 吉 · 麦 · 康 楚 伯 
trp_knight_17_4|芬 彻 塔 · 麦 · 柯 克 莱 领 主 
trp_knight_17_4_pl|芬 彻 塔 · 麦 · 柯 克 莱 
trp_knight_17_5|多 海 伦 · 麦 · 戈 胡 斯 领 主 
trp_knight_17_5_pl|多 海 伦 · 麦 · 戈 胡 斯 
trp_knight_17_6|卡 萨 尔 · 麦 · 康 楚 伯 领 主 
trp_knight_17_6_pl|卡 萨 尔 · 麦 · 康 楚 伯 
trp_knight_18_1|当 奈 尔 · 麦 · 艾 达 王 子 
trp_knight_18_1_pl|当 奈 尔 · 麦 · 艾 达 
trp_knight_18_2|达 拜 尔 王 子 
trp_knight_18_2_pl|达 拜 尔 
trp_knight_18_3|杜 · 麦 · 埃 达 王 子 
trp_knight_18_3_pl|杜 · 麦 · 埃 达 
trp_knight_18_4|康 加 莱 · 麦 · 芬 纳 塔 首 领 
trp_knight_18_4_pl|康 加 莱 · 麦 · 芬 纳 塔 
trp_knight_18_5|琴 马 萨 · 麦 · 穆 尔 达 领 主 
trp_knight_18_5_pl|琴 马 萨 · 麦 · 穆 尔 达 
trp_knight_18_6|帕 拉 奇 · 麦 ·库 拉 达 王 子 
trp_knight_18_6_pl|帕 拉 奇 · 麦 ·库 拉 达 
trp_knight_18_7|莱 德 宁 · 麦 · 丹 纳 根 领 主 
trp_knight_18_7_pl|莱 德 宁 · 麦 · 丹 纳 根 
trp_knight_19_1|赛 纳 尔 · 麦 · 奈 尔 王 子 
trp_knight_19_1_pl|赛 纳 尔 · 麦 · 奈 尔 
trp_knight_19_2|迪 亚 梅 · 麦 · 厄 特 赛 利 王 子 
trp_knight_19_2_pl|迪 亚 梅 · 麦 · 厄 特 赛 利 
trp_knight_19_3|弗 兰 · 辛 纳 · 麦 · 赛 奈 尔 王 子 
trp_knight_19_3_pl|弗 兰 · 辛 纳 · 麦 · 赛 奈 尔 
trp_knight_19_4|弗 兰 · 麦 · 柯 纳 宁 领 主 
trp_knight_19_4_pl|弗 兰 · 麦 · 柯 纳 宁 
trp_knight_19_5|康 纳 尔 · 麦 · 艾 哈 克 
trp_knight_19_5_pl|康 纳 尔 · 麦 · 艾 哈 克 
trp_knight_20_1|当 奈 尔 · 达 撒 塔 · 麦 · 科 萨 丁 王 子 
trp_knight_20_1_pl|当 奈 尔 · 达 撒 塔 · 麦 · 科 萨 丁 
trp_knight_20_2|艾 德 · 麦 · 辛 奈 德 大 领 主 
trp_knight_20_2_pl|艾 德 · 麦 · 辛 奈 德 大 
trp_knight_20_3|科 萨 丁 · 麦 · 艾 德 领 主 
trp_knight_20_3_pl|科 萨 丁 · 麦 · 艾 德 
trp_knight_20_4|唐 哈 尔 · 麦 · 埃 达 领 主 
trp_knight_20_4_pl|唐 哈 尔 · 麦 · 埃 达 
trp_knight_20_5|科 伦 · 麦 · 当 奈 尔 王 子 
trp_knight_20_5_pl|科 伦 · 麦 · 当 奈 尔 
trp_knight_20_6|当 莱 克 
trp_knight_20_6_pl|当 莱 克 
trp_knight_20_7|安 提 费 达 克 
trp_knight_20_7_pl|安 提 费 达 克 
trp_knight_20_8|卢 戈 弗 尼 
trp_knight_20_8_pl|卢 戈 弗 尼 
trp_knight_21_1|迪 亚 梅 · 麦 · 赛 巴 尔 王 子 
trp_knight_21_1_pl|当 奈 尔 · 达 撒 塔 · 麦 · 科 萨 丁 
trp_knight_21_2|赛 纳 · 麦 · 赛 巴 尔 王 子 
trp_knight_21_2_pl|艾 德 · 麦 · 辛 奈 德 
trp_knight_21_3|里 亚 肯 · 麦 · 杜 莱 格 大 领 主 
trp_knight_21_3_pl|科 撒 丁 · 麦 · 埃 达 
trp_kingdom_1_pretender|索 尔 吉 雅 尔 
trp_kingdom_1_pretender_pl|索 尔 吉 
trp_kingdom_2_pretender|顿 嘉 尔 大 领 主 
trp_kingdom_2_pretender_pl|顿 嘉 尔 
trp_kingdom_3_pretender|奥 斯 怀 王 子 
trp_kingdom_3_pretender_pl|奥 斯 怀 王 子 
trp_kingdom_4_pretender|西 奥 罗 王 子 
trp_kingdom_4_pretender_pl|西 奥 罗 王 子 
trp_kingdom_5_pretender|继 承 者 比 利 
trp_kingdom_5_pretender_pl|继 承 者 比 利 
trp_kingdom_6_pretender|艾 立 西 德 · 爱 普 · 赛 根 王 子 
trp_kingdom_6_pretender_pl|艾 立 西 德 · 爱 普 · 赛 根 
trp_knight_1_1_wife|Error - knight 1 1 wife should not appear in game{***}
trp_knight_1_1_wife_pl|knight 1 1 wife{***}
trp_kingdom_1_lady_1|亚 丝 拉 琪 
trp_kingdom_1_lady_1_pl|亚 丝 拉 琪 
trp_kingdom_1_lady_2|布 蕾 嘉 
trp_kingdom_1_lady_2_pl|布 蕾 嘉 
trp_kingdom_1_lady_3|拉 海 德 · 拉 格 纳 杜 缇 
trp_kingdom_1_lady_3_pl|拉 海 德 · 拉 格 纳 杜 缇 
trp_kingdom_1_lady_4|银 古 
trp_kingdom_1_lady_4_pl|银 古 
trp_kingdom_2_lady_1|吉 塔 · 埃 里 克 杜 缇 
trp_kingdom_2_lady_1_pl|吉 塔 
trp_kingdom_2_lady_2|洋 薇 德 
trp_kingdom_2_lady_2_pl|洋 薇 德 
trp_kingdom_2_lady_3|索 尔 纶 · 科 提 尔 杜 缇 
trp_kingdom_2_lady_3_pl|索 尔 纶 
trp_kingdom_2_lady_4|哈 尔 贝 拉 
trp_kingdom_2_lady_4_pl|哈 尔 贝 拉 
trp_kingdom_3_lady_1|赛 月 克 
trp_kingdom_3_lady_1_pl|赛 月 克 
trp_kingdom_3_lady_2|贝 拉 
trp_kingdom_3_lady_2_pl|贝 拉 
trp_kingdom_3_lady_3|君 海 德 
trp_kingdom_3_lady_3_pl|君 海 德 
trp_kingdom_3_lady_4|阿 斯 嘉 
trp_kingdom_3_lady_4_pl|阿 斯 嘉 
trp_kingdom_4_lady_1|海 嘉 
trp_kingdom_4_lady_1_pl|海 嘉 
trp_kingdom_4_lady_2|阿 斯 特 丽 德 
trp_kingdom_4_lady_2_pl|阿 斯 特 丽 德 
trp_kingdom_4_lady_3|银 吉 约 
trp_kingdom_4_lady_3_pl|银 吉 约 
trp_kingdom_4_lady_4|萨 乔 
trp_kingdom_4_lady_4_pl|萨 乔 
trp_kingdom_5_lady_1|奥 丝 布 
trp_kingdom_5_lady_1_pl|奥 丝 布 
trp_kingdom_5_lady_2|沃 芙 琳 
trp_kingdom_5_lady_2_pl|沃 芙 琳 
trp_kingdom_5_lady_3|厄 斯 薇 
trp_kingdom_5_lady_3_pl|厄 斯 薇 
trp_kingdom_5_lady_4|艾 斯 芙 
trp_kingdom_5_lady_4_pl|艾 斯 芙 
trp_kingdom_5_lady_5|阿 尔 弗 蕾 
trp_kingdom_5_lady_5_pl|阿 尔 弗 蕾 
trp_kingdom_5_lady_6|伊 蒙 丝 
trp_kingdom_5_lady_6_pl|伊 蒙 丝 
trp_kingdom_5_lady_7|奥 芙 尼 
trp_kingdom_5_lady_7_pl|奥 芙 尼 
trp_kingdom_6_lady_1|爱 迪 丝 
trp_kingdom_6_lady_1_pl|爱 迪 丝 
trp_kingdom_6_lady_2|恩 布 葛 
trp_kingdom_6_lady_2_pl|恩 布 葛 
