dlga_start:blocked_agent|Bu kişi meşgule benziyor. Belki de devam etsem iyi olacak...
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.2|Bir hükümdar gibi, diğer hükümdara iyi niyetlerimi sunmak istiyorum.
dlga_minister_diplomatic_initiative_type_select:minister_declare_war|Ona savaş açmak istiyorum.
dlga_minister_diplomatic_initiative_type_select:close_window|Boşver.
dlga_minister_declare_war:minister_declare_war_confirm|{s12}
dlga_minister_declare_war_confirm:minister_declare_war_confirm_yes|Öyle. {s12} üzerine savaş açmak istiyorum.
dlga_minister_declare_war_confirm:minister_pretalk|Hımm. Belki de hayır.
dlga_minister_declare_war_confirm_yes:minister_pretalk|Nasıl emrederseniz. Artık {s12} ile savaştayız. Tanrı yardımcımız olsun. 
dlga_minister_diplomatic_emissary:minister_emissary_select|Elçiniz kim olsun? Çok güvendiğiniz ve ikna kabiliyeti kuvvetli, karşısındakini kırmadan anlaşabilen birini seçmelisiniz.
dlga_minister_emissary_select:minister_emissary_dispatch|{s11}
dlga_minister_emissary_select:minister_pretalk|Aslında, herhangi birini düşünemiyorum.
dlga_minister_emissary_dispatch:minister_diplomatic_dispatch_confirm|Pekala – {s11} {s12}'na {s14} için gönderilsin.
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk|Evey yap bunu.
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk.1|Aslında, bu biraz beklesin.
dlga_minister_replace:minister_replace_select|Çok iyi. Yerime kimi atamayı istersiniz?
dlga_minister_replace_select:minister_replace_confirm|{s4}
dlga_minister_replace_select:minister_replace_confirm.1|Eşim, {s4}.
dlga_minister_replace_select:minister_pretalk|Aslında, bu biraz beklesin.
dlga_minister_replace_confirm:close_window|Çok iyi. {s9} artık  sizin yeni bakanınız. Size katılmak için hazırlanacağım.
dlga_minister_replace_confirm:close_window.1|Çok iyi. {s9} artık sizin yeni bakanınız. Size hizmet etmek benim için bir onurdu.
dlga_minister_grant_fief:minister_grant_fief_select|Hangi toprağınızı vermek istersiniz?{s12}
dlga_minister_grant_fief_select:minister_grant_fief_select_recipient|{s1}{s12}
dlga_minister_grant_fief_select:minister_pretalk|Boşver.
dlga_minister_grant_fief_select_recipient:minister_grant_fief_select_recipient_choice|Toprak gelirini alması için kimi seçeceksiniz?{s12}
dlga_minister_grant_fief_select_recipient_choice:minister_grant_fief_complete|{s1}
dlga_minister_grant_fief_select_recipient_choice:minister_pretalk|Boşver.
dlga_minister_grant_fief_complete:minister_pretalk|Pekala - {s2} {s1} topraklarını alacak.
dlga_minister_indict:minister_indict_select|Kötü haberler, {reg59?hanımım:efendim}. Sizce size ihanet etmeyi planlayan kişi kim?
dlga_minister_indict_select:minister_indict_confirm|{s11}
dlga_minister_indict_select:minister_pretalk|Boşver.
dlga_minister_indict_confirm:minister_indict_confirm_answer|Bunu dikkatlice düşünün, {reg59?hanımım:efendim}. Eğer {s4} boş yere ihanetle suçlanırsa, diğerleri de size hizmet etmek konusunda tedirginleşeceklerdir. Diğer bir yandan, eğer gerçektende {reg4?onun:onun} size ihanet ettiğini düşünüyorsanız, belkide {reg4?onun:onun} kalesininin kontrolünü ele geçirmek için ilk önce bizim hareket etmemiz en doğrusu olacaktır.
dlga_minister_indict_confirm_answer:minister_indict_conclude|Yeteri kadar düşündüm. Suçlamayı bildirin!
dlga_minister_indict_confirm_answer:minister_pretalk|Belki de bir süre daha beklemeliyim.
dlga_minister_indict_conclude:minister_pretalk|Gönderildi, {reg59?hanımım:beyim}.
dlga_center_captured_lord_advice:center_captured_lord_advice_2|{s11}. {s1}
dlga_center_captured_lord_advice:center_captured_lord_advice_2.1|{s12}, {s1} topraklarını kendim için almak istiyorum. (topraklar: {s0})
dlga_center_captured_lord_advice:center_captured_lord_advice_2.2|{s65}, {s1} topraklarını kendin için almanı istiyorum. (topraklar: {s0})
dlga_center_captured_lord_advice_2:minister_issues|Nasıl isterseniz {reg59?hanımım:efendim}. {s1} topraklarının yeni {reg3?hanımı:efendisi} {reg6?ben olacağım:{reg7?siz olacaksınız:{s11} olacak}}.
dlga_center_captured_lord_advice_2:close_window|Hmm... Peki, {playername}. Tavsiyelerine önem veriyorum. {s1}{.nin} yeni {reg3?hanımı:lordu} {reg6?ben olacağım:{reg7?sen olacaksın:{s11} olacak}}.
dlga_event_triggered:reginhard_calm1|Tanrım, Tanrım, öldü. Thiaderd'i öldürdük.
dlga_event_triggered:reginhard_mission3_1|Tamam, {playername}, jarlın kim olduğunu gördün ve ne yaptığını biliyorsun. Sadece tek bir şey -- güç – istiyor ve bunu elde etmek için seni kullanıyor, Thiaderd'e ulaşmak için daha önce beni kullandığı gibi. Onun için bizler kullanılıp atılacak aletleriz ve Kennemer jarlı artık işe yaramaz ya da tehlikeli hale geldiğin zaman senin defterini de dürecek, bana yaptığı gibi.
dlga_event_triggered:reginhard_postdoccingaca|Kennemer jarlı hırslı ve tehlikeli bir adam, sonuçlarına rağmen, ona darbe vurmak ve Doccinga'yı kurtarmak için gösterdiğin cesareti takdir ediyorum.^İyi bir insansın, Friese şu an için bize düşman bir ülke olabilir, ama talihimizi başka yerde bulacağımıza eminim.
dlga_event_triggered:egil_mensajerey|{reg59?Leydim:Efendim}, Kral Horik'e bir mesaj gönderme hakkını kendimde gördüm. Eğer Sven'i öldürmeye niyetiniz varsa bazı kralların adamlarından destek görmemizin faydalı olacağını düşünüyorum. ^Sizinle çok zaman geçirmedim ama bunun bir savaşa neden olabileceğine inanıyorum. Bu nedenle kralın adamlarını bize katılmaya çağırmam hakkında iyi düşünceler besleyeceğinizi umuyorum.
dlga_egil_mensajerey:egil_mensajerey1|Evet,bu güzel bir fikirdi, Egil. Teşekkürler.
dlga_egil_mensajerey:egil_mensajerey2|Hayır, öncesinde bana sormadan inisiyatif göstermeni istemiyorum. Anlıyorsun değil mi?
dlga_egil_mensajerey:egil_mensajerey3|Egil, böyle bir karar vermeden önce bana sorman daha iyi olurdu. Hatalardan kaçınmak için gereken tüm bilgilere sahibim.
dlga_egil_mensajerey1:close_window|{s2}^^Evet, biliyorum. Her zaman iyi kararlar alıyorum. En az senin kadar, hatta senden daha iyi bir lider olabilirim. Belki de arada sırada bu orduyu yönetmeme izin vermelisin.
dlga_egil_mensajerey2:close_window|{s2}^^Evet, anlıyorum. Her şeyi kontrol etmeyi seviyorsun. Peki, karar sana ait.
dlga_egil_mensajerey3:close_window|{s2}^^Haklısın. Bağışla, bazen çok ani karar veriyorum. Tedbirsizliğimle bu grubu riske atmak istemiyorum. Her konuda sana danışacağım.
dlga_reginhard_calm1:reginhard_calm2|Senden nefret ediyordu ve savaşmaya karar verdi. Bize başka bir seçenek bırakmadı.
dlga_reginhard_calm2:reginhard_calm3|{s2}^^Evet, beni dinlemedi. Jarl beni kandırdı, Thiaderd ile barış görüşmek için buluşmak istediğini söyledi ama Thiaderd benden daha zeki olduğundan bunun bir tuzak olduğunu söyledi.^Ben ısrar ettim ve kardeşi gizlice jarl ile olan toplantıda bana eşlik etti. Böylece...jarlın Godi'si Thiaderd'in kardeşini Kan Kartalı'yla kurban etti.
dlga_reginhard_calm3:reginhard_calm4|Kan Kartalı nedir?
dlga_reginhard_calm3:reginhard_calm42|Bir savaşçı gibi öldü. Artık gitme zamanı geldi. Kennemer jarlı bizi bekliyor.
dlga_reginhard_calm3:reginhard_calm43|O bir savaşçı gibi öldü ama sen bir sıçan gibi yaşıyorsun. Git jarla haberleri ver ve grubumu da terket.
dlga_reginhard_calm4:reginhard_calm3|Danlar buna Blodugr Orn derler. Tüm kaburga kemiklerini keserek omurilikten ayırırlar ve hala hayattaki ciğerleri kartal kanatları gibi çırpışsınlar diye dışarı çıkartırlar.^Korkunçtur! Dilerim hiç görmezsin bunu.
dlga_reginhard_calm42:reginhard_calm_finalcon|{s4}^^Demek Kennemer jarlı için çalışıyorsun... Nihayetinde istediğini aldı. Wyrd bid ful araed. İnsan kaderine karşı gelemez. Thiaderd öldü ve artık ailem sensin.
dlga_reginhard_calm43:reginhard_calm_finalcon|{s4}^^Doğru ben bir sıçanım ama sen de daha iyi durumda değilsin. Ona ulaşmak için beni kullandın. Thiaderd iyi bir adamdı. Tek suçu Danlar'a karşı isyan edip özgürlük için savaşmaktı.^Tanrı beni bağışlasın! Kaderime razıyım! Jarlınla konuş, ne zaman istersen grubundan ayrılacağım. Gaed a wyrd swa hio scel!
dlga_reginhard_calm_finalcon:reginhard_calm_finalcon2|Gaed a wyrd swa hio scel!
dlga_reginhard_calm_finalcon2:close_window|Kader kendi yolunda gidecek!
dlga_reginhard_mission3_1:reginhard_mission3_2|Boğa Boyun Sven'i bulmak için ona ihtiyacım var.
dlga_reginhard_mission3_1:reginhard_mission3_3|Görüşün beni ilgilendirmiyor. Eşyalarını hazırla, yakında gidiyorsun.
dlga_reginhard_mission3_2:close_window|{s2}^^Başkalarının iradesine teslim olmamak için her zaman başka yollar vardır, ama bunu daha sonra konuşacağız. Doccinga'dan bir atlı geliyor.
dlga_reginhard_mission3_3:close_window|{s2}^^Biliyorum, eşyalarım hazır. İstediğin zaman beni kovabilirsin ama şimdi başka dertlerin de var. Doccinga'dan bir atlı geliyor.
dlga_reginhard_postdoccingaca:reginhard_postdoccingaca2|Yapmam gerekeni yaptım. Kennemer jarlı bir hain ve ondan uzak durmak istiyorum.
dlga_reginhard_postdoccingaca:reginhard_postdoccingaca3|Sonuçlarını bilseydim, Doccinga'ya yardım etmezdim. Jarlın güvenini kaybettim.
dlga_reginhard_postdoccingaca:reginhard_postdoccingaca4|Şu anda konuşacak havada değilim, Reginhard. Kusura bakma.
dlga_reginhard_postdoccingaca2:close_window|{s2}^^Sana demiştim: o bir yılan. Artık ondan kurtuldun, biz de Friese'den en kısa zamanda ayrılmalıyız, zira intikam almaya çalışacaktır. Duyduğuma göre, denizin öte tarafında, Mierce krallığında savaşçılara ihtiyaçları varmış. Wyrd bid ful araed.
dlga_reginhard_postdoccingaca3:close_window|{s2}^^Bunlar korkakça sözler. Kaygıların nedeniyle sağlıklı şekilde düşünemiyorsun herhalde. Daha sonra konuşalım.
dlga_reginhard_postdoccingaca4:close_window|{s2}^^Anlıyorum. Ne için olursa olsun senin safındayım. Yolumuza devam edelim.
dlga_event_triggered:companion_quitting|Kusura bakma {s5} – sana söylemem gereken bir şey var.
dlga_companion_quitting:companion_quitting_2|{s5}
dlga_companion_quitting_2:companion_quitting_response|Doğrusunu söylemek gerekirse, {s21}
dlga_companion_quitting_response:companion_quitting_yes|Çok iyi. Hadi kaybol o zaman.
dlga_companion_quitting_response:companion_quitting_persuasion|Belki fikir değiştirmen için seni ikna edebilirim.
dlga_companion_quitting_response:close_window|Beni dinlediğin için teşekkür ederim.
dlga_companion_quitting_persuasion:close_window|Hmm. Meseleyi bu şekilde ifade edersen, herhalde işlerin daha iyiye gidip gitmediğini görmek için bir süre daha kalabilirim.
dlga_companion_quitting_persuasion:companion_quitting_response|Üzgünüm ama dediklerin bana anlamlı gelmiyor. Hoşuna gitse de gitmese de ayrılıyorum.
dlga_companion_quitting_response:companion_quitting_no|Şimdi bu konuları tartışmanın zamanı değil.
dlga_companion_quitting_response:companion_quitting_no.1|Unutma ki biz bu gruptan kaçanları asarız.
dlga_companion_quitting_no:companion_quitting_no_confirm|Oo, öyle mi ... Söylediklerinizde ciddi misiniz?
dlga_companion_quitting_no_confirm:companion_quitting_no_confirmed|Kesinlikle. Bu gruptan ya benim emrimle ya benim emrimle ayrılırsın, ya da bedenin kalkanının üzerinde dışarı taşınırken.
dlga_companion_quitting_no_confirm:companion_quitting_yes|Hayır, aslında onu kastetmemiştim. Gitmekte serbestsin.
dlga_companion_quitting_yes:close_window|O zaman bu bir veda. Hoşçakal, {playername}.
dlga_companion_quitting_no_confirmed:close_window|Hmm... O halde kalıyorum, sanırım.
dlga_event_triggered:companion_objection_response|{s5}
dlga_companion_objection_response:close_window|Teşekkürler, desteğini takdir ediyorum.
dlga_companion_objection_response:close_window.1|Umarımız böyle bir durumu tekrar yaşanmaz.
dlga_companion_objection_response:close_window.2|İtirazın dikkate alındı. Şimdi yerine geri gön.
dlga_event_triggered:companion_personalityclash2_b|{s5}
dlga_companion_personalityclash2_b:companion_personalityclash2_response|{s5}
dlga_companion_personalityclash2_response:close_window|{s11}, bu grubun değerli bir üyesidir. Onunla daha fazla kavgaya girmeni istemiyorum.
dlga_companion_personalityclash2_response:close_window.1|Ona, bu konuda seni desteklediğimi ve {s11}'{.e} diline hakim olması gerektiğini söyle.
dlga_companion_personalityclash2_response:close_window.2|Böyle anlamsız münakaşalar için vaktim yok. Beni bu tür şeyler ile rahatsız etmeyin.
dlga_event_triggered:companion_personalityclash_b|{s5}
dlga_companion_personalityclash_b:companion_personalityclash_response|{s5}
dlga_companion_personalityclash_response:close_window|{s11}, bu grubun önemli bir üyesidir. Onunla daha fazla kavgaya girmeni istemiyorum.
dlga_companion_personalityclash_response:close_window.1|Ona, bu konuda seni desteklediğimi ve {s11}'{.e} diline hakim olması gerektiğini söyle.
dlga_companion_personalityclash_response:close_window.2|Böyle anlamsız münakaşalar için vaktim yok. Beni bu tür şeyler ile rahatsız etmeyin.
dlga_event_triggered:companion_personalitymatch_b|{s5}
dlga_companion_personalitymatch_b:companion_personalitymatch_response|{s5}
dlga_companion_personalitymatch_response:close_window|Pekala.
dlga_event_triggered:companion_sisterly_advice|{s5}
dlga_companion_sisterly_advice:close_window|Teşekkür ederim.
dlga_companion_sisterly_advice:close_window.1|Bu tür şeyleri konuşmamayı tercih ederim.
dlga_event_triggered:companion_home_description|{s5}
dlga_companion_home_description:companion_home_description_2|Dahasını anlat.
dlga_companion_home_description:close_window|Şu an muhabbet edecek vaktimiz yok.
dlga_companion_home_description:close_window.1|Yoldaşlarımın beni böyle önemsiz konularla rahatsız etmemelerini tercih ederim.
dlga_companion_home_description_2:companion_home_description_3|{s5}
dlga_companion_home_description_3:close_window|{s5}
dlga_event_triggered:rebel_thanks_answer|{s6}
dlga_rebel_thanks_answer:rebel_thanks_answer_2|Davanız için savaşmak bir şerefti, {reg65?hanımım:lordum}.
dlga_rebel_thanks_answer:rebel_thanks_answer_2.1|Her zaman yanınızda olacağım, {reg65?hanımım:efendim}
dlga_rebel_thanks_answer_2:close_window|Maceracı zamanlarımızı özleyeceğim, ama görev beni bekliyor. O halde... şimdilik hoşçakal, {playername}. Umarım yakın zamanda tekrar görüşürüz.
dlga_event_triggered:companion_political_grievance_response|{s21}
dlga_companion_political_grievance_response:close_window|Fikriniz dikkate alındı.
dlga_event_triggered:companion_rejoin_response|Merhabalar, {s21}. Size tekrar katılabilir miyim?
dlga_event_triggered:companion_rejoin_response.1|Pekala, {s21}, nihayet sizi bulabildim. İddianızı yaydım ve gruba katılmaya hazırım.
dlga_event_triggered:companion_rejoin_response.2|Pekala, {s21}, nihayet sizi bulabildim. {s11}. Raporumun geri kalanını size yazılı olarak teslim ediyorum.
dlga_event_triggered:companion_embassy_results|Pekala, {s21}, nihayet sizi bulabildim. {s31} görevimden döndüm. Size raporum, genel olarak {s14} üzerine.
dlga_companion_embassy_results:companion_rejoin_response|Bu mektupta, {s12} size {s4} topraklarının {reg59?Hanımı:Beyi} diye hitap ediyor ki bu bir çeşit hükümdarlığınızı ve bağımsızlığınızı tanıdığını gösterme şeklidir.
dlga_companion_embassy_results:companion_rejoin_response.1|Bu mektupta, {s12} size herhangi bir sıfat belirtmeden {playername} diye hitap ediyor. Bu, sizin hükümdarlığınızı tanımadığını gösteriyor.
dlga_companion_embassy_results:companion_rejoin_response.2|{s12}, şu anki ateşkes anlaşmasının yeterli olduğunu söylüyor.
dlga_companion_embassy_results:companion_truce_confirm|{s12}, bir ateşkes anlaşmasına hazır olduğunu söylüyor.
dlga_companion_embassy_results:companion_rejoin_response.3|{s12}, barış yapmaya istekli olmadığını söylüyor.
dlga_companion_truce_confirm:companion_rejoin_response|Pekala – {s4}yla yapılan bu ateşkes anlaşması yürürlüğe girsin.
dlga_companion_truce_confirm:companion_rejoin_response.1|Tekrar düşündüm de, bu şimdilik bizim yararımıza olmaz..
dlga_companion_embassy_results:companion_rejoin_response.4|{s12}, zaten başka bir hükümdarın derebeyi olduğunuzu söylüyor.
dlga_companion_embassy_results:companion_rejoin_response.5|{s12}, derebeyi olarak hükümlülüklerini yerine getiremeyeceğini ve teklifinizin bir hileden ibaret olduğunu söylüyor.
dlga_companion_embassy_results:vassalage_offer_confirm|{s12}, derebeyliğinizi kabul ettiğini söylüyor. Size onu arayıp bulmanız için 30 gün veriyor ve bu süre içerisinde onun size savaş açmaktan geri duracağını belirtiyor.
dlga_vassalage_offer_confirm:companion_rejoin_response|Ona şartlarını kabul ettiğimi söyle...
dlga_companion_rejoin_response:close_window|Hoş geldin, dostum!
dlga_companion_rejoin_response:companion_rejoin_refused|Ne yazık seni hemen tekrar alamam.
dlga_companion_rejoin_refused:close_window|Nasıl istersen. Bir kaç işimi halledip, şansımı tekrar deneyeceğim.
dlga_event_triggered:companion_rejoin_response.3|Size tekrar katılabilir miyim?
dlga_event_triggered:close_window.1|İşte orada! Uzakta {s3} surlarını görebiliyorum. Sağ sağlim varmayı başardık. İşte, sana söz verdiğim {reg3} peninglik bu keseyi al. Umarım başka bir zaman tekrar beraber seyahat ederiz.
dlga_event_triggered:close_window.2|Kusura bakma ilgilenmem gereken işlerim var. Bir ara tekrar yanıma uğra. (Bir partideki yoldaş sayısı 10 ile sınırlandırılmıştır)
dlga_start:lord_start|Hanımım, evliliğimizi dört gözle bekleyorum, uygun bir ziyafet verecek vakti bulur bulmaz törene başlayabiliriz.{s12}
dlga_start:lord_start.1|Hanımım, eğer evlenmek istiyorsanız, {s4}'{.te} şölen verebilir ve evlilik yeminimizi krallığın lordlarının önünde dile getirebiliriz.
dlga_start:lord_start.2|Hanımım, krallığın lordlarının toplanmasını beklemekten sıkıldım. Benimle {s4}'{.e} gelin, orada evlilik yeminimizi edelim.
dlga_start:lord_start.3|Hanımım, krallığın lordlarının toplanmasını beklemekten sıkıldım. Belki de en iyisi, bulacağımız ilk büyük salonda evlenmek için fırsat kollamamız olacaktır.
dlga_start:lord_groom_vows|Hanımım, beklemekten sıkıldım. Hemen evlilik yeminimizi edelim.
dlga_start:lord_groom_vows.1|Hanımım, gözlerim sizi görmekten mutluluk duyuyor. Yemin törenine başlayabiliriz.
dlga_lord_groom_vows:female_pc_marriage_vow|Hanımım, bu topluluğun şahitliğinde, sizi karım olarak kabul etmeye, sevmeye, onurlandırmaya ve korumaya yemin ederim. Tanrı bize sağlık, mutluluk, refah ve çocuklar bahşetsin.
dlga_female_pc_marriage_vow:lord_groom_wedding_complete|Seni kocam olarak kabul etmeye yemin ediyorum
dlga_female_pc_marriage_vow:close_window|Bekle -- Bunu biraz düşünmem gerek.
dlga_lord_groom_wedding_complete:close_window|Artık karı kocayız. Şenlikler başlasın!
dlga_start:close_window.39|Pekala. Ne demek istediğinizi anladım. Söyleyecek başka bir şeyim yok.
dlga_start:close_window.40|Pekala, {reg59?hanımefendi:bayım}! Lütfen, yerden kalkmaya çalışmayın, yoksa sizi tekrar yere yapıştırıveririm. Sessizliğinizi bir özür olarak kabul ediyorum. İyi günler dilerim.
dlga_start:close_window.41|Pekala. Ne demek istediğinizi anladım. Sözümü geri alıyorum. Umarım tatmin olmuşsunuzdur.
dlga_start:close_window.42|Hah! Artık o kadar da yürekli değilsin bakıyorum, eh? Bir daha beni rahatsız edeyim deme.
dlga_start:close_window.43|Pekala – sen kazandın. Bugün burada olan herkes şahit olsun ki beni yendin, ve ben de {s10} üzerindeki iddiamdan çekileceğim. Tatmin oldun mu, merhametsiz alçak?
dlga_start:close_window.44|Kalk ayağa. Bugün burada olan herkes şahit olsun ki seni yendim, ve {s10} üzerindeki iddiandan vazgeçeceksin. Onunla son defa görüşüp veda etmene izin veriyorum. Eğer sonrasında onu tekrar görmeye kalkarsan, herkes ne kadar da onursuz biri olduğunu anlayacaktır.
dlga_start:player_siege_castle_commander_1|Ne istiyorsun?
dlga_player_siege_castle_commander_1:player_siege_ask_surrender|Teslim olun! Başka çareniz yok.
dlga_player_siege_castle_commander_1:player_hostage_surrender|{s11}'{.in} sağ sağlim dönmesi karşılığında teslim olmanızı talep ediyorum.
dlga_player_siege_castle_commander_1:player_siege_tributo|Bu kuşatmaya son vermek için onurlu biz çözüm öneriyorum. Bize haraç verirseniz gideceğiz.
dlga_player_siege_castle_commander_1:close_window|Hiçbir şey. Şimdi gidiyoruz.
dlga_player_siege_ask_surrender:close_window|Teslim? Şaka yapıyorsun, değil mi? Kaleyi ele geçirmek için çok az adamın var.
dlga_player_siege_ask_surrender:player_siege_ask_surrender_treatment|{s4}
dlga_player_siege_ask_surrender:player_siege_ask_leave_unmolested|{s4}
dlga_player_siege_ask_surrender:close_window.1|{s4}
dlga_player_siege_ask_surrender:close_window.2|Teslim? Hah! Yaşlanıp ölene kadar bu surları savunabiliriz.
dlga_player_siege_ask_surrender_treatment:player_siege_ask_surrender_treatment_reject|Sana hiçbir şey vermiyorum. Teslim ol ya da ölüme hazırlan!
dlga_player_siege_ask_surrender_treatment_reject:close_window|Adi herif. Kanımızın son damlasına kadar savaşacağız!
dlga_player_siege_ask_surrender_treatment:player_siege_ask_surrender_treatment_accept|Fidye için tutulacaksınız ve askerleriniz yaşayacak. Size söz veriyorum.
dlga_player_siege_ask_surrender_treatment_accept:close_window|Pekala o zaman. Bu şartlar altında, teslim oluyorum.
dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_accept|Sözüm sözdür. Kaleden ayrılırsanız herhangi bir şekilde saldırıya uğramayacaksınız.
dlga_player_siege_ask_leave_unmolested_accept:close_window|Pekala. Kaleyi size bırakıyoruz. Bugün kazandınız. Fakat tekrar görüşeceğiz.
dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_reject|Mümkün değil. Esirler istiyorum.
dlga_player_siege_ask_leave_unmolested_reject:close_window|O halde bu görüşme sona ermiştir, kaleyi ölümüne kadar savunacağız. Güle güle.
dlga_player_hostage_surrender:close_window|Tuzağına düşmeyeceğiz! En sonuncumuza kadar dövüşeceğiz!
dlga_player_hostage_surrender:close_window.1|Lordumuz bu anlaşmayı kabul ettiğimiz için bizi asla bağışlamaz. Dövüşmeliyiz.
dlga_player_hostage_surrender:player_hostage_surrender_accepted|Peki, lordumuz karşılığında size {s12}'{.yi} bırakacağız. Değiş tokuşa başlayın.
dlga_player_hostage_surrender:close_window.2|Lordumuz bu anlaşmayı kabul ettiğimiz için bizi asla bağışlamaz. Dövüşmeliyiz.
dlga_player_hostage_surrender_accepted:player_hostage_surrender_accepted2|Lordunuzu serbest bırakıyorum. Şimdi {s12}'{yi} terkedin.
dlga_player_hostage_surrender_accepted2:close_window|Anlaştık. O zaman burayı size bırakıyoruz. Bugün kazanan sizsiniz.
dlga_player_hostage_surrender_accepted:player_hostage_surrender_accepted3|Hayır, fikrimi değiştirdim ve lordumuzla kalmaya karar verdim.
dlga_player_hostage_surrender_accepted3:close_window|O zaman ölene kadar bu kaleyi savunacağız, bu görüşme sona ermiştir. Hoşçakal.
dlga_player_siege_tributo:player_siege_tributo2|Belki... maddi bir çözüm bulabiliriz.
dlga_player_siege_tributo:close_window|Haraç? Hah! Buna gülerim anca. Buradan hiçbir şey alamayacaksın.
dlga_player_siege_tributo2:player_siege_tributo_reject|Şimdi ödeyin ya da ölmeye hazırlanın!
dlga_player_siege_tributo_reject:close_window|Piç kurusu. Son adamımıza kadar size direneceğiz!
dlga_player_siege_tributo2:player_siege_tributo_accept|Güzel, görüyorum ki bir anlaşmaya varıyoruz. {s18} pening istiyorum.
dlga_player_siege_tributo_accept:player_tributo3|Tamam o zaman. Ancak sana sikke, yüzük ve başka mücevherler şeklinde {s18} pening önerebilirim.
dlga_player_tributo3:player_tributo3_1|Tamamdır. Hadi getir mücevherleri de gidelim.
dlga_player_tributo3:player_siege_tributo_reject|Bu kadar şey neye yeter? Benimle alay ediyorsun ve bedelini ödeyeceksin.
dlga_player_tributo3_1:close_window|Çok iyi. Hoşçakal.
dlga_lord_prison_break:lord_prison_break_confirm|Seni buradan götürmeye geldim.
dlga_lord_prison_break:close_window|Boşver – sadece sessiz kal.
dlga_lord_prison_break_confirm:lord_prison_break_confirm_2|Şükürler olsun tanrım! Burada daha ne kadar dayanabilirdim bilmiyorum.
dlga_lord_prison_break_confirm_2:lord_prison_break_confirm_3|Ama dur -- nasıl kaçacağız? Bu kapıdan adım attığımız an garnizondaki askerler tarafından saldırıya uğrarız. Onları tutmanda yardım edebilirim -- ama sana şimdiden söyleyeyim, ne zamandır yulaf peltesinden ve kırıntılardan başka birşey yemiyorum, ve eskiden olduğum gibi güçlü değilim.
dlga_lord_prison_break_confirm_3:lord_prison_break_confirm_4|Arkamda kal ve çatışmadan uzak durmaya çalış.
dlga_lord_prison_break_confirm_3:lord_prison_break_confirm_4.1|Zayıflığına rağmen bir silah alıp bana yardım etmen gerek.
dlga_lord_prison_break_confirm_3:close_window|Aslında, buna dahil olmasan iyi olur.
dlga_lord_prison_break_confirm_4:close_window|Gidelim!{s14}
dlga_start:freed_lord_answer|Beni kurtardığın için sana borçluyum, dostum.
dlga_freed_lord_answer:freed_lord_answer_1|Hiç bir yere gitmiyorsun, 'dostum'. Artık benim esirimsin.
dlga_freed_lord_answer_1:close_window|Bunun için kelleni kesip mızrağın ucuna tutturacağım, adi köpek! Bir gün!
dlga_freed_lord_answer:freed_lord_answer_2|İstediğiniz yere gitmekte özgürsünüz, dostum.
dlga_freed_lord_answer_2:close_window|Teşekkür ederim {reg59?hanımım:beyim}. Bana iyilik yapan birisini asla unutmam.
dlga_start:defeat_lord_answer|{s43}
dlga_defeat_lord_answer:defeat_lord_answer_1|Artık esirimsin.
dlga_defeat_lord_answer_1:close_window|Merhametinize kaldım.
dlga_defeat_lord_answer:defeat_lord_answer_2|İyi bir savaştın. Gitmekte serbestsin.
dlga_defeat_lord_answer_2:close_window|{s43}
dlga_start:party_encounter_lord_hostile_attacker|{playername}!
dlga_start:party_encounter_lord_hostile_attacker.1|Dur!
dlga_party_encounter_lord_hostile_attacker:party_encounter_lord_hostile_attacker|{s42}
dlga_party_encounter_lord_hostile_attacker:party_encounter_lord_hostile_attacker_2|{s43}
dlga_party_encounter_lord_hostile_attacker_2:close_window|Seninle ölene kadar savaşacağız!
dlga_party_encounter_lord_hostile_attacker_2:lord_recruit_1_relation|Dur bekle! Size söylemem gereken birşey var.
dlga_party_encounter_lord_hostile_attacker_2:party_encounter_offer_dont_fight|Bu savaştan kaçınmanın bir yolu yok mu? Seninle savaşmak istemiyorum.
dlga_party_encounter_lord_hostile_attacker_2:close_window.1|Saldırmayın! Teslim oluyoruz!
dlga_party_encounter_offer_dont_fight:close_window|Sana bir iyilik borcum var öyle değil mi. Peki o zaman, bu seferlik gitmene izin vereceğim.
dlga_party_encounter_offer_dont_fight:close_window.1|{s43}
dlga_start:lord_requests_recruitment|{s9}
dlga_lord_requests_recruitment:close_window|{s9}
dlga_lord_requests_recruitment:lord_requests_recruitment_refuse|{s9}
dlga_lord_requests_recruitment_refuse:close_window|{s9}
dlga_start:supported_pretender_talk|Fikirlerini bekliyorum, {playername}.
dlga_start:pretender_intro_1|Sizi tanıyor muyum?
dlga_pretender_intro_1:pretender_intro_2|Ben {playername}. Hizmetinizdeyim.
dlga_pretender_intro_1:pretender_intro_2.1|Ben {playername}. Belki şanımı duymuşsunuzdur.
dlga_pretender_intro_2:pretender_intro_3|{s48}
dlga_pretender_intro_3:pretender_rebellion_cause_1|{s12} topraklarının {s11} tarafından yönetildiğini sanıyordum?
dlga_start:pretender_start|Merhabalar, {playername}
