dlga_start:blocked_agent|Esta persona parece ocupada, quizás debería marcharme....,,,,,,,,,,,,,,,
dlga_looters_2bribe:close_window|Me preocupa muy poco quien seas. Es hora de que mueras.,,,,,,,,,,,,,,,,
dlga_looters_2bribe:looters_2bribeg|Sí, he oído hablar de ti. Dicen que los miembros de tu hueste obtienen un buen botín. Perdónanos y estaré encantado de unirme a un líder así.,,,,,,,,,,,,,,,
dlga_looters_2bribe:looters_2bribere|Sí, he oído hablar de ti. Dicen que pagas bien. Consideraría tu oferta por {reg0} peniques.,,,,,,,,,,,,,,,
dlga_looters_2bribere:close_window|No lucho sin admitir a guerreros de tal valía. Bienvenidos a mi hueste.,,,,,,,,,,,,,,,,
dlga_looters_2bribere:looters_bribe12|No tengo suficiente dinero...,,,,,,,,,,,,,,,,
dlga_looters_2bribere:looters_bribe12.1|Tal como yo lo veo, me deberías pagar por esa oportunidad. ¡Olvídalo!,,,,,,,,,,,,,,,
dlga_looters_2bribeg:close_window|¡Eres la clase de gente que busco y que resulta difícil de encontrar!,,,,,,,,,,,,,,,,
dlga_looters_2bribeg:looters_bribe13|No importa, esta charla es fruto de la hidromiel.,,,,,,,,,,,,,,,
dlga_looters_bribe12:close_window|Oh, tengo dinero de sobra para pagarte, florecilla.,,,,,,,,,,,,,,
dlga_looters_bribe13:close_window|Qué curioso. Parece que mi lanza tiene algo que decirte.,,,,,,,,,,,,,,,,
dlga_looters_2:close_window.2|Te dejaremos en paz.,,,,,,,,,,,,,,,,
dlga_start:village_farmer_talk|Mi {reg59?señora:señor}, sólo somos unos pobres granjeros del pueblo de {s11}. {reg1?Llevamos nuestros productos al mercado en {s12}.:Regresaremos a nuestro pueblo del mercado de {s12}.},,,,,,,,,,,,,,,
dlga_village_farmer_talk:farmer_bandit_information|Voy persiguiendo a un grupo de bandidos que tienen este aspecto... ¿los has visto?,,,,,,,,,,,,,,,,
dlga_farmer_bandit_information:village_farmer_talk|{s15},,,,,,,,,,,,,,,,
dlga_village_farmer_talk:close_window|¡Veremos lo pobres que os quedáis cuando me lleve lo que traéis!,,,,,,,,,,,,,,,,
dlga_village_farmer_talk:close_window.1|Vamos pues. Adiós.,,,,,,,,,,,,,,,,
dlga_start:sea_king_talk|¡Eh! Soy el señor de {s1} pero mi único feudo es el mar. ¿Qué quieres?,,,,,,,,,,,,,,,,
dlga_start:sea_king_talk.1|¡Ah del barco! Soy un señor de {s1}, pero mi único feudo es el mar. Teniendo esto en cuenta, ¡creo que estáis violando mis aguas!,,,,,,,,,,,,,,
dlga_start:sea_king_talk.2|¡Ah del barco! Soy un señor de {s1}, pero mi único feudo es el mar. Teniendo esto en cuenta, ¡creo que estáis violando mis aguas!,,,,,,,,,,,,,,
dlga_sea_king_talk:close_window|¡Prepara a tu tripulación, vamos a luchar!,,,,,,,,,,,,,,,
dlga_sea_king_talk:close_window.1|Os saludo, pues soy amigo de vuestro reino.,,,,,,,,,,,,,,,
dlga_sea_king_talk:close_window.2|Nada, me voy ya.,,,,,,,,,,,,,,,
dlga_start:fisher_talk|Mi {reg59?señora:señor}, somos sólo unos pobres pescadores de {s11}.,,,,,,,,,,,,,,,
dlga_fisher_talk:close_window|¡Ya veremos lo pobres que os quedáis cuando me lleve lo que hayáis traído!,,,,,,,,,,,,,,,,
dlga_fisher_talk:fisher_talk_1|¿La pesca es importante en {s11}?,,,,,,,,,,,,,,,,
dlga_fisher_talk:close_window.1|Vamos pues. Adiós.,,,,,,,,,,,,,,,,
dlga_fisher_talk_1:fisher_talk_2|{s11} tiene una {s21} flota de pesca. Y, por lo general, nosotros {s22} producimos suficiente sal para conservar el pescado que traen a puerto.,,,,,,,,,,,,,,
dlga_fisher_talk_2:close_window|Muy bien. Era todo lo que quería saber.,,,,,,,,,,,,,,,,
dlga_start:traveller_ship_talk|Buen día, {reg59?señora:señor}. Navegamos de {s11} a {s12}.,,,,,,,,,,,,,,,
dlga_traveller_ship_talk:close_window|¡Abordaré tu barco y me quedaré con todo lo que lleves!,,,,,,,,,,,,,,,,
dlga_traveller_ship_talk:close_window.1|Muy bien. Eso es todo lo que quería saber.,,,,,,,,,,,,,,,,
dlga_start:traveller_ship_talk.1|Buen día, {reg59?señora:señor}. Comerciamos con esclavos de {s11} a {s12}.,,,,,,,,,,,,,,,
dlga_start:close_window.25|{playername}, ¡el jarl de Kennemer te envía saludos! ¡Al igual que la muerte!,,,,,,,,,,,,,,,
dlga_start:wessex_patrol1|{s2}^^¡Parad!,,,,,,,,,,,,,,,,
dlga_wessex_patrol1:wessex_patrol2|Déjanos pasar. Somos emisarios y venimos a ver a Aelfred de West Seaxe.,,,,,,,,,,,,,,,,
dlga_wessex_patrol1:wessex_patrol3|(Atacar a la patrulla sajona),,,,,,,,,,,,,,,,
dlga_wessex_patrol1:wessex_patrol2.1|(Sigues tu camino, eludiendo a la patrulla sajona),,,,,,,,,,,,,,,
dlga_wessex_patrol2:close_window|--Los sajones se apartan de tu camino y te permiten continuar.--,,,,,,,,,,,,,,,,
dlga_wessex_patrol2:close_window.1|Sé quién eres, {playername}. Mi hermano estaba entre los forajidos que atacaste. Me da igual que seas un emisario o no, pagarás por haberle matado.,,,,,,,,,,,,,,
dlga_wessex_patrol3:close_window|¡A las armas, nos atacan!,,,,,,,,,,,,,,,
dlga_start:foragers_mission_talk|¡Alto! ¿Quién eres tú y qué es lo que quieres?,,,,,,,,,,,,,,,,
dlga_foragers_mission_talk:close_window|¡Hoy es un buen día para morir, escoria!,,,,,,,,,,,,,,,
dlga_foragers_mission_talk:foragers_mission_talk2|Escucha, los hijos de Ragnar te quieren muerto, vuelve a tu campamento.,,,,,,,,,,,,,,
dlga_foragers_mission_talk2:foragers_mission_talk3|¡A las armas! ¡Es una trampa! ¡Los daneses nos atacan! ¡West Seaxe, a las armas!,,,,,,,,,,,,,,,
dlga_foragers_mission_talk3:close_window|Pero...,,,,,,,,,,,,,,,,
dlga_start:close_window.26|¡Heill! ¡Hombres en la granja, tenemos unos prisioneros para vosotros!,,,,,,,,,,,,,,,
dlga_start:sven_party1|{playername}, ¡gracias a los cielos que has venido! Tú no me recuerdas, pero soy uno de los hombres del rey que defienden el pueblo. Somos pocos. Thonkrik nos prometió que estábais en camino, pero no le creímos. Nadie más ha venido en nuestra ayuda. Me ordenaron que acudiera junto al rey para urgirle a que enviara tropas. Sin embargo, me temo que no llegaré a tiempo, pues los barcos vikingos se aproximan.,,,,,,,,,,,
dlga_sven_party1:close_window|Sigue tu camino y dile al rey que soy yo quien defiende Doccinga, no su jarl.,,,,,,,,,,,,,,,
dlga_sven_party1:close_window.1|Olvida tu tarea, necesitamos todos los hombres en Doccinga.,,,,,,,,,,,,,,,
dlga_start:thiaderd2|No sé quién eres, viajero, pero mis hombres te rodean y no dudarán en matarte si te mueves. Esta es nuestra tierra. Ahora, regresa por dónde has venido.,,,,,,,,,,,,,
dlga_start:thiader_battle|¡Guerreros, a las armas! ¡Matadlos a todos!,,,,,,,,,,,,,,,
dlga_thiaderd2:thiaderd_reginhard1|¿Eres Thiaderd? Mi nombre es {playername}. Quiero hablarte.,,,,,,,,,,,,,,,,
dlga_thiaderd2:thiaderd_reginhard2|¿Thiaderd el Rebelde? {s4} te envía sus saludos. Es hora de morir.,,,,,,,,,,,,,,,,
dlga_thiaderd2:thiaderd_reginhard3|Bueno, no deseo enfrentarme a ti. Me voy.,,,,,,,,,,,,,,,
dlga_thiaderd_reginhard1:thiaderd_reginhard31|Thiaderd, estoy aquí, tu leal Reginhard. {playername} se ofreció a escoltarme para que pudiera explicarte lo que le pasó a tu hermano.,,,,,,,,,,,,,,
dlga_thiaderd_reginhard2:thiaderd_reginhard21|¡No, detente! ¡Tengo que hablar con Thiaderd!,,,,,,,,,,,,,,,
dlga_thiaderd_reginhard3:thiaderd_reginhard31|¡Detente, Thiaderd! Soy yo, tu fiel Reginhard. {playername} se ofreció a escoltarme para que pudiera explicarte lo que le pasó a tu hermano.,,,,,,,,,,,,,,
dlga_thiaderd_reginhard31:thiader_battle|¿Ese hombre que va contigo es Reginhard? ¡Maldito traidor! ¿Cómo tienes el valor de venir aquí, después de lo que le hiciste a mi hermano? Primero mataré a tus amigos y luego te hare el Águila de Sangre, tal como hizo tu jarl con mi hermano! ¡A las armas, guerreros! ¡Matadlos a todos! ,,,,,,,,,,,,,
dlga_thiaderd_reginhard21:thiader_battle|¡Maldito seas! ¡Reginhard el Traidor está contigo! Reginhard, pagarás por traer aquí a los hombres del jarl! ¡Hombres, a las armas! ¡Matadlos a todos!,,,,,,,,,,,,,,
dlga_thiader_battle:close_window|¿Qué?,,,,,,,,,,,,,,,,
dlga_start:minister_issues|A tu servicio, {reg59?señora:señor},,,,,,,,,,,,,,,
dlga_start:close_window.27|Ha sido un honor servirte, {reg59?señora:señor},,,,,,,,,,,,,,,
dlga_start:member_castellan_talk|¿Sí, {playername}? ¿Qué puedo hacer por ti?,,,,,,,,,,,,,,,
dlga_member_castellan_pretalk:member_castellan_talk|¿Algo más?,,,,,,,,,,,,,,,,
dlga_member_castellan_talk:member_review_castle_garrison|Quiero pasar revista a la guarnición del castillo.,,,,,,,,,,,,,,,,
dlga_member_review_castle_garrison:member_castellan_pretalk|Por supuesto. Aquí tienes las listas, hazme saber cualquier cambio que quieras realizar...,,,,,,,,,,,,,,,
dlga_member_castellan_talk:member_review_castellan_equipment|Déjame ver los equipos.,,,,,,,,,,,,,,,,
dlga_member_review_castellan_equipment:member_castellan_pretalk|Muy bien, aquí está todo...,,,,,,,,,,,,,,,
dlga_member_castellan_talk:member_castellan_join|Quiero que abandones el castillo y te unas a mi hueste.,,,,,,,,,,,,,,,,
dlga_member_castellan_join:close_window|Me he encariñado bastante con el lugar... Pero si es tu deseo, {playername}, lo haré.,,,,,,,,,,,,,,
dlga_member_castellan_join:member_castellan_pretalk|¿Y dónde dormiremos? Llevas todo un ejército contigo, {playername}, no hay sitio para todos nosotros.,,,,,,,,,,,,,,
dlga_member_castellan_talk:close_window|[Te vas],,,,,,,,,,,,,,,,
dlga_start:close_window.28|¿Quieres que me reúna contigo?,,,,,,,,,,,,,,,,
dlga_start:close_window.29|¿Quieres que me reúna contigo?,,,,,,,,,,,,,,,,
dlga_start:close_window.30|[Los enemigos toman posiciones contra tu ejército. Comienza la batalla.],,,,,,,,,,,,,,,,
dlga_start:close_window.31|[Los enemigos toman posiciones contra tu ejército. Comienza la batalla.],,,,,,,,,,,,,,,,
dlga_member_chat:kidnapped_girl_chat_1|¿Hemos llegado ya a casa?,,,,,,,,,,,,,,,,
dlga_kidnapped_girl_chat_1:kidnapped_girl_chat_2|Aún no.,,,,,,,,,,,,,,,,
dlga_kidnapped_girl_chat_2:close_window|Estoy deseando volver. He echado mucho de menos a mi familia, daría cualquier cosa por verlos de nuevo.,,,,,,,,,,,,,,,
dlga_member_chat:member_lady_1|{playername}, ¿cuándo crees que llegaremos a nuestro destino?,,,,,,,,,,,,,,,
dlga_member_lady_1:member_lady_2a|Tenemos todavía mucho camino por delante.,,,,,,,,,,,,,,,,
dlga_member_lady_1:member_lady_2b|Muy pronto, ya casi hemos llegado.,,,,,,,,,,,,,,,
dlga_member_lady_2a:close_window|Ah, aún voy a disfrutar del camino un buen rato. No me quejo. Encuentro mucho más agradable cabalgar al aire libre que estar todo el día sentado en el castillo. ¿Sabes?, te envidio. Puedes vivir siempre así.,,,,,,,,,,,,,,
dlga_member_lady_2b:close_window|Esas son buenas noticias. No es que no me guste vuestra compañía, pero echo de menos mis pequeños lujos. Aun así, siento abandonaros tan pronto. Tenéis que prometerme que vendréis a visitarme cuando podáis.,,,,,,,,,,,,,,
dlga_member_chat:supported_pretender_talk|Saludos, {playername}, mi principal vasallo y el más destacado. Espero tu consejo.,,,,,,,,,,,,,,
dlga_supported_pretender_pretalk:supported_pretender_talk|¿Algo más?,,,,,,,,,,,,,,,,
dlga_supported_pretender_talk:pretender_progress|¿Cómo ves nuestros progresos hasta ahora?,,,,,,,,,,,,,,,,
dlga_pretender_progress:pretender_progress_2|{reg11?Tenemos {reg11} señores a nuestro lado:No tenemos a ningún señor de nuestro lado aún}, mientras que {reg21?{s9} aún tiene {reg21} señores que le apoyan:a {s9} no le queda ningún señor leal}. {reg19?Nosotros controlamos {reg13?{reg13} ciudades:} {reg14?{reg14} castillos:} {reg15?y {reg15} aldeas:}:No controlamos ninguna población}, mientras que {reg29?ellos tienen {reg23?{reg23} ciudades:} {reg24?{reg24} castillos:} {reg25?y {reg25} aldea:}:no les queda ninguna población}. En total, {s30}.,,,,,,,,,,,,,
dlga_pretender_progress_2:supported_pretender_pretalk|Entonces, ¡debemos seguir luchando y reunir a nuestros aliados!,,,,,,,,,,,,,,,
dlga_pretender_progress_2:pretender_quit_rebel_confirm|Parece que la rebelión no va a ninguna parte. Debemos rendirnos.,,,,,,,,,,,,,,,,
dlga_pretender_quit_rebel_confirm:pretender_quit_rebel_confirm_2|{playername}, no puedes abandonarme ahora, ¿lo dices en serio?,,,,,,,,,,,,,,
dlga_pretender_quit_rebel_confirm_2:pretender_quit_rebel_confirm_3|Desde luego que sí, no puedo apoyarte más.,,,,,,,,,,,,,,,
dlga_pretender_quit_rebel_confirm_2:supported_pretender_pretalk|Estaba de broma. Lucharé a tu lado hasta la victoria.,,,,,,,,,,,,,,,,
dlga_pretender_quit_rebel_confirm_3:pretender_quit_rebel_confirm_4|¿Estás del todo seguro? No te perdonaré nunca si abandonas mi causa.,,,,,,,,,,,,,,,,
dlga_pretender_quit_rebel_confirm_4:pretender_quit_rebel|Estoy seguro.,,,,,,,,,,,,,,,,
dlga_pretender_quit_rebel_confirm_4:supported_pretender_pretalk|Déjame que me lo piense un poco más.,,,,,,,,,,,,,,,,
dlga_pretender_quit_rebel:close_window|Que así sea. Entonces mi causa está perdida. Sólo me queda una cosa por hacer ahora. Me marcharé de las islas hacia el continente y no regresaré nunca. Una vez me haya ido, podrás intentar hacer la paz con {s4}.,,,,,,,,,,,,,,,
dlga_supported_pretender_talk:supported_pretender_equip|{reg65?Señora:Señor}, me permites comprobar tu equipo?,,,,,,,,,,,,,,,
dlga_supported_pretender_equip:supported_pretender_pretalk|Muy bien, está todo aquí...,,,,,,,,,,,,,,,
dlga_supported_pretender_talk:pretneder_view_char_requested|Si te place, ¿qué puedes decirme sobre tus habilidades?,,,,,,,,,,,,,,,
dlga_pretneder_view_char_requested:supported_pretender_pretalk|De acuerdo, está bien.,,,,,,,,,,,,,,,
dlga_supported_pretender_talk:supported_pretender_grant_fief|Te sugiero que decidas quién obtendrá un feudo de los que ahora no tienen señor.,,,,,,,,,,,,,,,,
dlga_supported_pretender_grant_fief:supported_pretender_grant_fief_select|¿Qué feudo tenéis en mente?,,,,,,,,,,,,,,,,
dlga_supported_pretender_grant_fief_select:supported_pretender_grant_fief_choose_recipient|{s4},,,,,,,,,,,,,,,,
dlga_supported_pretender_grant_fief_choose_recipient:center_captured_rebellion|¿Y quién lo recibirá?,,,,,,,,,,,,,,,,
dlga_supported_pretender_grant_fief_select:supported_pretender_pretalk|No importa.,,,,,,,,,,,,,,,,
dlga_supported_pretender_talk:close_window|Sigamos en marcha, {reg65?señora:señor}.,,,,,,,,,,,,,,,
dlga_do_member_trade:member_talk|¿Algo más?,,,,,,,,,,,,,,,,
dlga_member_pretalk:member_talk|¿Algo más?,,,,,,,,,,,,,,,,
dlga_member_chat:member_talk|¿Sí, {s5}?,,,,,,,,,,,,,,,
dlga_member_talk:member_direct_campaign|Como dux, deseo que le envíes un mensaje a los vasallos del reino.,,,,,,,,,,,,,,,
dlga_member_talk:member_trade|Déjame ver tu equipo.,,,,,,,,,,,,,,,,
dlga_member_trade:do_member_trade|Muy bien, está todo aquí...,,,,,,,,,,,,,,,
dlga_member_talk:morrigan_namegodness|Háblame de Morrigan.,,,,,,,,,,,,,,,,
dlga_morrigan_namegodness:member_talk|--Una tenue sonrisa.--^^Soy la Reina Fantasma. Soy quien elige a los caídos en la batalla. En forma de un cuervo, volando sobre los guerreros, disfruto de los cuerpos bañados en sangre y desprecio los cadáveres heridos por la espalda.^^Soy una diosa de los días antiguos, de quienes construyeron los crómlechs mucho antes de que el mar comenzase a vomitar velas negras. Y prevaleceré aquí, en este lugar, mucho después de todos vosotros os hayáis sumido en la oscuridad.,,,,,,,,,,,
dlga_member_talk:morrigan_songplayer|Canta para mí. Deseo escuchar tu canción de nuevo.,,,,,,,,,,,,,,,,
dlga_morrigan_songplayer:member_talk|--Sonríe.--^^Muy bien.,,,,,,,,,,,,,,,,
dlga_member_talk:morrigan_storytoplayer|¿Cómo acabaste siendo líder de una manada de osos y lobos?,,,,,,,,,,,,,,,,
dlga_morrigan_storytoplayer:morrigan_storytoplayer2|Cuando estaba sola y desesperada, vinieron a mí. Puede parecer extraño, pero sin la protección de esos hombres que aniquilaste, ahora estaría muerta. Eran los hombres de mi padre. Se revistieron con pieles de bestias y me dieron el nombre de una antigua diosa, Morrigan, para causar temor a nuestros enemigos.,,,,,,,,,,,
dlga_morrigan_storytoplayer2:morrigan_storytoplayer3|Lejos de la civilización, después de haber dejado todo atrás para salvarme a mí misma, tuvimos que matar para sobrevivir. Aquella vida salvaje les volvió locos y los convirtió en verdaderas bestias. Hubo momentos en que incluso tuve miedo.^^Les apreciaba, y por ello te odio por haberlos matado. Aunque, al mismo tiempo, te agradezco haberme librado de convertirme en lo mismo que ellos.,,,,,,,,,,,
dlga_morrigan_storytoplayer3:member_talk|¿Algo más?,,,,,,,,,,,,,,,,
dlga_member_talk:morrigan_storygrandchildren|Deseo hablar acerca de los nietos de Flaithbertach.,,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren:morrigan_storygrandchildren2|¿Los hijos de mi hermano? Me enteré de que habían muerto, pero no pude creerlo.,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren2:morrigan_storygrandchildren3|No es un rumor. Descubrí donde estaban escondidos y se le dije a Mael Bresail.,,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren2:morrigan_storygrandchildren4|Es un rumor. Ordené ocultarlos, están a salvo.,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren2:morrigan_storygrandchildren2_ter|Ya hablaremos de esto en otro momento.,,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren2_ter:member_talk|Muy bien.,,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren3:morrigan_storygrandchildren3_1|¿Lo hiciste? Entonces debo desconfiar. Matas a mi hermano y dejas a sus hijos a merced de los asesinos. No eres más que escoria, como Mael Bresail. ¿Por qué no me matas a mí también?,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren3_1:morrigan_storygrandchildren3_2|Tal vez lo haga.,,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren3_1:morrigan_storygrandchildren3_2.1|Fuí... engañado por Mael Bresail.,,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren3_2:member_talk|Déjame en paz, quiero llorar mi pérdida. Pronto descubrirás a qué clase de hombre has estado ayudando.,,,,,,,,,,,,,,,
dlga_morrigan_storygrandchildren4:member_talk|No puedes hacerte una idea de lo feliz que estoy al escuchar esas palabras. ¡Los hijos de mi hermano aún están vivos! Muchas gracias. Eres mejor persona de lo que esperaba.,,,,,,,,,,,,,,,,
dlga_member_talk:morrigan_romanceoptions_f1|[Bésala.],,,,,,,,,,,,,,,,
dlga_member_talk:morrigan_romanceoptions_f2|Señora, mi tienda está desolada sin ti. Te ruego que me halles digno para honrarla con tu presencia.,,,,,,,,,,,,,,,
dlga_morrigan_romanceoptions_f1:member_talk|[Sus labios son tuyos.],,,,,,,,,,,,,,,,
dlga_morrigan_romanceoptions_f2:member_talk|[Morrigan te guiña un ojo mientras ella te sonríe, cómplice.]^^Espérame cuando el campamento esté tranquilo. Estaré allí, cariño.,,,,,,,,,,,,,,
dlga_member_talk:morrigan_romanceoptions|Eres una mujer notable. Podría enamorarme de ti.,,,,,,,,,,,,,,,,
dlga_morrigan_romanceoptions:morrigan_flirt1|--Morrigan te mira con curiosidad, como si esperase tu siguiente paso.--^^[Reticencia actual de Morrigan: {reg0}],,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt1_1|Eres una belleza, Morrigan.,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt1_2|Tus padres se equivocaron al dejarte huérfana.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt1_3|[Toma su mano y sonríe.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt1_1.1|[La miras fijamente a los ojos.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt1_3.1|Me alegro de tenerte con nosotros.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt1_2:morrigan_storytoplayer3|Eres un loco o, simplemente, un estúpido. Olvídame.,,,,,,,,,,,,,,
dlga_morrigan_flirt1_1:morrigan_flirt1|[Ella te mira y sonríe. Parece que le has dado una buena impresión.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1_3:morrigan_flirt1|[Ella sonríe],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt2_3|¿Qué piensas de mí?,,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt2_2|Tengo un preciado anillo en mi poder. ¿Lo quieres?,,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt2_1|Sólo bromeaba sobre tener miedo de entrar en tu guarida.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt1_2.1|¿Por qué no vienes esta noche a mi tienda?,,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt2_4|Así que te gusta cazar...,,,,,,,,,,,,,,,,
dlga_morrigan_flirt2_1:morrigan_flirtreluctanceupdate|--Se ríe.--^^ Suelo causar esa impresión.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt2_2:morrigan_flirtreluctanceupdate|Gracias. Es un hermoso regalo. Me encantan los anillos.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt2_3:morrigan_flirtreluctanceupdate|¡Por qué lo preguntas? ¿Eres tan inseguro? Me gustan los hombres osados.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt2_4:morrigan_flirtreluctanceupdate|Hace años, habría dicho que no, pero desde entonces la caza me ha permitido sobrevivir muchos días. Ahora me encanta.,,,,,,,,,,,,,,
dlga_morrigan_flirtreluctanceupdate:morrigan_storytoplayer3|No tenemos nada más que decir.,,,,,,,,,,,,,,,,
dlga_morrigan_flirtreluctanceupdate:morrigan_flirt1|[Reticencia actual de Morrigan: {reg0} ],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt3_1|Entonces, ¿cómo murieron tus padres?,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt3_2|[Toca suavemente su rostro.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt3_3|[Bésala.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt3_4|Tengo un valioso brazalete. ¿Lo deseas?,,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt3_5|¿Qué te gusta hacer para divertirte?,,,,,,,,,,,,,,,,
dlga_morrigan_flirt3_1:morrigan_storytoplayer3|No quiero hablar de ello.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt3_2:morrigan_flirtreluctanceupdate|[Sonríe y te mira.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt3_3:morrigan_flirtreluctanceupdate|Señor de la Guerra, por mucho que me gustes, no voy a besarte.,,,,,,,,,,,,,,
dlga_morrigan_flirt3_4:morrigan_flirtreluctanceupdate|No soy uno más de sus guerreros. Guárdalo para tus hombres.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt3_5:morrigan_flirtreluctanceupdate|En este momento, me divierte estar contigo.,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt4_1|Una mujer tan hermosa como tú debería estar casada.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt4_2|Eres la mujer más bella que jamás he visto.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt4_3|[Toca su rostro y bésala.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt4_4|[Huele su pelo.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirt4_5|[Toma sus manos.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt4_1:morrigan_flirtreluctanceupdate|Habría estado bien, pero ¿cómo estar casada si he pasado toda mi vida huyendo?,,,,,,,,,,,,,,,
dlga_morrigan_flirt4_2:morrigan_flirtreluctanceupdate|No lo creo. Sé que hay mujeres más hermosas.,,,,,,,,,,,,,,,,
dlga_morrigan_flirt4_3:morrigan_flirtreluctanceupdate|[Sus labios te pertenencen.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt4_4:morrigan_flirtreluctanceupdate|¿Qué estás haciendo? ¡Comportarte como un lobo! ¡Aléjate de mí!,,,,,,,,,,,,,,,,
dlga_morrigan_flirt4_5:morrigan_flirtreluctanceupdate|[Ella te sonríe y se ruboriza.],,,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_flirtsuccess|Señora, mi tienda está desolada sin ti. Te ruego que me halles digno para honrarla con tu presencia.,,,,,,,,,,,,,,,
dlga_morrigan_flirtsuccess:morrigan_flirtsuccess2|Espérame cuando el campamento esté tranquilo. Estaré allí, mi amor.,,,,,,,,,,,,,,,
dlga_morrigan_flirtsuccess2:morrigan_storytoplayer3|[Morrigan te guiña el ojo mientras sonríe, cómplice. Te das cuenta de que está enamorada de ti.],,,,,,,,,,,,,,,
dlga_morrigan_flirt1:morrigan_storytoplayer3|Lo siento, tengo otras cosas que hacer.,,,,,,,,,,,,,,,
dlga_member_talk:view_member_char_requested|¿Qué puede decirme sobre sus habilidades?,,,,,,,,,,,,,,,,
dlga_view_member_char_requested:do_member_view_char|De acuerdo, déjame que te diga...,,,,,,,,,,,,,,,
dlga_member_talk:member_separate|Tendremos que separarnos por un tiempo.,,,,,,,,,,,,,,,,
dlga_member_talk:com_regalo6|(Regalos de anillos y brazaletes valorados en 3.000 peniques),,,,,,,,,,,,,,,,
dlga_com_regalo6:do_member_trade|Gracias, estoy orgulloso de recibir estos regalos.,,,,,,,,,,,,,,,
dlga_member_talk:member_separate.1|Vete ahora.,,,,,,,,,,,,,,,,
dlga_member_separate:member_separate_confirm|¿Ah, sí? Bueno, no me voy a quedar por aquí esperando. Me iré a las ciudades en busca de un nuevo trabajo, ¿eso es lo que quieres?,,,,,,,,,,,,,
dlga_member_separate:companion_quitting|Bueno, de hecho hay algo que necesitaba decirte.,,,,,,,,,,,,,,,
dlga_member_separate_confirm:member_separate_yes|Está bien. Tenemos que separar nuestros caminos.,,,,,,,,,,,,,,,,
dlga_member_separate_confirm:do_member_trade|No, prefiero tenerte a mi lado.,,,,,,,,,,,,,,,
dlga_member_separate_yes:close_window|Bien, me marcho entonces. Llámame si me necesitas.,,,,,,,,,,,,,,,
dlga_member_talk:member_question|Quiero pedirte algo.,,,,,,,,,,,,,,,,
dlga_member_talk:close_window|No importa.,,,,,,,,,,,,,,,,
dlga_member_question:member_question_2|Muy bien, ¿qué es lo que quieres pedirme?,,,,,,,,,,,,,,,
dlga_member_question_2:member_morale|¿Qué te parece como van las cosas en la hueste?,,,,,,,,,,,,,,,,
dlga_member_question_2:member_background_recap|Cuéntame tu historia de nuevo.,,,,,,,,,,,,,,,,
dlga_member_question_2:member_kingsupport_1|Imagino que sabes que aspiro a ser {reg59?reina:rey} de esta tierra.,,,,,,,,,,,,,,,,
